Robert
Gesink
TDF2018
Stage12
15
long	lat	elev
6.182375	45.238942	2053
6.179035	45.238936	2034.4
6.175883	45.238467	2018
6.174092	45.236528	1996
6.171819	45.234768	1971.4
6.16874	45.2336	1946.2
6.165492	45.232699	1924.6
6.16205	45.231864	1904.2
6.15933	45.230288	1882.2
6.156479	45.22905	1863.2
6.15334	45.228351	1842.8
6.150607	45.227409	1827.4
6.149182	45.226767	1829
6.147667	45.226697	1835
6.146256	45.226587	1841.4
6.145092	45.226412	1846.4
6.144099	45.226089	1852
6.143028	45.225716	1856.2
6.142026	45.225325	1861.6
6.140942	45.225033	1867.4
6.139901	45.22475	1872
6.1389	45.224298	1876.4
6.138821	45.223497	1881
6.13823	45.222735	1886.8
6.137113	45.222249	1891.6
6.136408	45.221369	1896
6.135707	45.220363	1898.2
6.134645	45.219108	1898.2
6.133409	45.217545	1890.2
6.131867	45.215725	1879
6.130293	45.213642	1868.4
6.128091	45.21192	1852.8
6.125815	45.210364	1835.8
6.122792	45.209396	1824.2
6.119589	45.208634	1809
6.116893	45.208513	1804.2
6.114447	45.208051	1801.8
6.111459	45.207815	1788.8
6.108385	45.20763	1772.8
6.10501	45.206516	1751.2
6.103506	45.205671	1734
6.106063	45.206458	1720.4
6.108892	45.206811	1700.6
6.106826	45.206231	1687.8
6.103402	45.205074	1664.2
6.099565	45.204339	1637.4
6.095515	45.204609	1605
6.091416	45.203973	1570
6.088236	45.203399	1543.2
6.085879	45.201599	1528
6.082772	45.201253	1509.6
6.079167	45.201386	1487.4
6.077063	45.203081	1460.6
6.076683	45.203085	1441.6
6.076665	45.202146	1421.4
6.074851	45.203703	1399.2
6.072385	45.204437	1372.4
6.070392	45.20512	1368.8
6.067876	45.205964	1359.6
6.064945	45.20748	1336.6
6.06093	45.20822	1301.8
6.057353	45.209208	1264.6
6.055205	45.209748	1256.2
6.05624	45.209765	1264
6.056937	45.209908	1273.4
6.057075	45.210149	1281.6
6.056532	45.210228	1288.2
6.055973	45.210319	1295.6
6.055741	45.210536	1304.2
6.056429	45.210617	1310.6
6.056713	45.210814	1317.2
6.055908	45.210861	1325.6
6.055345	45.210853	1334.8
6.053699	45.210944	1337.2
6.051586	45.210861	1339.4
6.050471	45.211259	1346
6.049427	45.210837	1353
6.04832	45.211027	1359.4
6.047571	45.211143	1365
6.046677	45.209879	1367.2
6.045262	45.20917	1368.2
6.04482	45.207906	1369.2
6.044138	45.206485	1368.2
6.043058	45.205017	1367.2
6.041334	45.20408	1364
6.040333	45.202483	1359.2
6.039312	45.200538	1350.8
6.039286	45.198575	1344.8
6.038649	45.196007	1326.8
6.036934	45.193218	1297
6.035702	45.190277	1262.8
6.033973	45.187317	1224.4
6.034652	45.184647	1192.4
6.035302	45.181372	1154.6
6.036567	45.178377	1118.6
6.03689	45.176277	1090.6
6.037575	45.174045	1075.8
6.038731	45.171123	1049.6
6.040779	45.168573	1019.4
6.041951	45.165786	994.4
6.042265	45.162759	969.2
6.04254	45.159924	951.8
6.043861	45.157017	927.2
6.04556	45.154312	895
6.047217	45.15166	869.6
6.04845	45.149495	865.6
6.049477	45.148193	869.2
6.050654	45.147463	877.4
6.051258	45.146466	884.4
6.053205	45.145828	885.4
6.053453	45.144443	878.8
6.05086	45.143657	863.8
6.049348	45.141488	854.2
6.048958	45.139663	853.2
6.048478	45.138041	854.4
6.049226	45.136748	856.6
6.049395	45.135166	858.6
6.049003	45.133485	858.6
6.04859	45.132037	858.6
6.048138	45.130688	858.6
6.047478	45.129296	858.6
6.045649	45.128144	858.6
6.043809	45.12909	859.8
6.041847	45.13031	860.8
6.041449	45.130302	861.8
6.043602	45.128653	850
6.043189	45.128559	837
6.040309	45.128776	823.6
6.037703	45.127908	817.6
6.035249	45.12705	815.4
6.033094	45.126182	813.4
6.030952	45.125319	813.4
6.028812	45.12442	813.4
6.026674	45.123564	811.2
6.024464	45.122696	810.2
6.022614	45.121493	810.2
6.020289	45.120586	809.2
6.018018	45.119554	808.2
6.01625	45.118225	808.2
6.014506	45.116791	807.2
6.012822	45.115304	807.2
6.009806	45.114746	804.8
6.006871	45.114475	804.8
6.006087	45.113236	806.8
6.006508	45.11125	808
6.006953	45.109337	808
6.007411	45.107427	808
6.007836	45.105613	808
6.008251	45.103824	808
6.008687	45.10199	808
6.009128	45.100127	809
6.009606	45.098236	809
6.010093	45.096356	809
6.010576	45.094432	810
6.011033	45.092427	811
6.011512	45.090453	812
6.011968	45.088575	812
6.012443	45.086621	813
6.012911	45.084717	813
6.013395	45.08281	814
6.013834	45.08098	815.2
6.014238	45.079096	816.2
6.014666	45.077303	817.2
6.015224	45.075781	821.8
6.01614	45.074624	826.4
6.017262	45.073245	830.6
6.018705	45.071486	828.6
6.020093	45.069498	825.2
6.021499	45.067645	823
6.022825	45.065934	821
6.024081	45.064212	821
6.025313	45.062544	821
6.026516	45.060945	821
6.027858	45.0592	822
6.029156	45.057476	822
6.029702	45.055599	822
6.03165	45.054756	823
6.033664	45.055893	823
6.035134	45.057231	823
6.036624	45.058424	825.2
6.037746	45.059664	827.4
6.037316	45.061659	821.2
6.037663	45.063331	820
6.039334	45.064522	822.4
6.039923	45.065802	826
6.039626	45.066515	836.2
6.039516	45.066986	842.6
6.03945	45.067434	849
6.039335	45.067949	855.2
6.039285	45.068521	863
6.039199	45.069005	870
6.038972	45.069422	876.2
6.038738	45.069928	882.4
6.038668	45.070426	889
6.038776	45.070913	895.8
6.038918	45.071436	902
6.039187	45.071724	908.2
6.039177	45.07117	912.8
6.039346	45.07072	919.8
6.039617	45.070238	926.4
6.040051	45.069925	934
6.040461	45.06958	940.8
6.040955	45.069224	948.6
6.041071	45.068706	955.2
6.041167	45.068221	961
6.041395	45.067771	967.8
6.041682	45.067322	974.6
6.041969	45.066867	981.2
6.042238	45.066524	988
6.041943	45.06714	995.2
6.041753	45.067623	1001.8
6.042036	45.067856	1008.6
6.04212	45.067333	1014.6
6.042605	45.066932	1021.8
6.042911	45.066434	1028.2
6.043237	45.066028	1036
6.043173	45.066506	1043.8
6.043015	45.066976	1050.2
6.042842	45.067481	1057.2
6.042735	45.067959	1064.2
6.042689	45.068428	1070.8
6.042825	45.068836	1077.6
6.042858	45.068203	1083.4
6.043234	45.067769	1090.2
6.043648	45.067347	1096.8
6.044351	45.06762	1101.6
6.044735	45.068326	1107.4
6.045077	45.068964	1112.8
6.045628	45.069581	1117.4
6.04606	45.070141	1122.6
6.046709	45.070541	1128.4
6.047251	45.07103	1134.4
6.047772	45.071585	1141
6.047861	45.071831	1147
6.047152	45.071354	1152.6
6.046379	45.071088	1156.8
6.045532	45.071069	1162.8
6.044606	45.070948	1167.4
6.044747	45.071245	1173.4
6.045562	45.071472	1178
6.046347	45.07165	1183.6
6.04694	45.072085	1189.2
6.047418	45.072637	1195
6.04771	45.07325	1200.6
6.048354	45.073638	1205.2
6.049139	45.073461	1210.8
6.049878	45.073188	1215.2
6.050458	45.072855	1221
6.050992	45.072546	1227
6.050906	45.072793	1232.8
6.050536	45.073266	1238.8
6.050206	45.073754	1245.2
6.049692	45.074166	1251.8
6.049465	45.074702	1258.4
6.048851	45.074995	1264.6
6.048062	45.07489	1271
6.048094	45.075042	1276
6.048964	45.07523	1281.8
6.049757	45.075164	1287.6
6.050191	45.074656	1293.4
6.050752	45.07422	1299.2
6.051377	45.073772	1304.8
6.051961	45.073258	1309.4
6.051537	45.073819	1315.2
6.051057	45.074448	1321.2
6.050791	45.075104	1327.6
6.050601	45.075734	1333.6
6.049906	45.076142	1339.6
6.049187	45.07644	1345.4
6.048157	45.076346	1351.4
6.047423	45.076616	1357.6
6.048155	45.07657	1362.4
6.048877	45.076739	1368.2
6.049605	45.076686	1372.8
6.05036	45.076544	1378.2
6.051052	45.076314	1384
6.051549	45.075954	1389.8
6.051906	45.075496	1395
6.052222	45.075004	1399.6
6.052236	45.075185	1404.4
6.052026	45.075748	1410
6.051903	45.076277	1416.2
6.051667	45.076763	1422.8
6.051196	45.077114	1429
6.050561	45.077464	1435.2
6.050137	45.077791	1441.2
6.049627	45.078083	1447
6.048845	45.078053	1452.4
6.048006	45.07791	1457
6.048639	45.078167	1461.6
6.049293	45.078417	1467.2
6.050004	45.07837	1471.8
6.050782	45.078179	1476.8
6.051452	45.077967	1480.8
6.052173	45.077768	1486.6
6.052964	45.077322	1492.2
6.053585	45.077488	1497.4
6.054007	45.078088	1504.4
6.054353	45.078672	1512.6
6.054647	45.079281	1519.6
6.054658	45.07983	1526.2
6.054835	45.080428	1532.2
6.05542	45.080775	1538.2
6.055808	45.080275	1544.2
6.056664	45.080103	1548.6
6.05756	45.08039	1553.2
6.058366	45.0807	1556.8
6.059011	45.081056	1562.6
6.059732	45.081325	1568.4
6.060361	45.081599	1574
6.061092	45.081832	1579.4
6.061825	45.082031	1583.8
6.062035	45.082264	1588.4
6.061134	45.082112	1590.8
6.060273	45.082187	1595.6
6.059372	45.08224	1600
6.058365	45.082299	1604.8
6.057663	45.082729	1608.2
6.057567	45.083308	1612.4
6.057939	45.083382	1618.2
6.058661	45.083096	1624.4
6.059365	45.083056	1631.2
6.060168	45.083128	1637.2
6.060967	45.083279	1643.4
6.061727	45.083435	1649.2
6.062506	45.083522	1654.6
6.061792	45.083617	1659.4
6.061028	45.083812	1664
6.060458	45.084098	1670
6.060201	45.084607	1675.8
6.05993	45.085172	1681.2
6.059571	45.0857	1687
6.059085	45.086132	1692.6
6.058675	45.086539	1698.8
6.05832	45.086997	1704.6
6.058017	45.08747	1710.4
6.057552	45.087869	1715.6
6.056996	45.088206	1721.2
6.056254	45.08829	1727
6.056032	45.088423	1732.6
6.056403	45.088925	1738.2
6.057038	45.089125	1743.8
6.057761	45.089172	1748.8
6.058495	45.089121	1753.2
6.059291	45.088981	1758.8
6.060011	45.088828	1764.8
6.060289	45.088932	1770.2
6.059843	45.089426	1774.8
6.059362	45.089832	1780.4
6.058865	45.090181	1786.2
6.058302	45.09056	1790.8
6.05771	45.090923	1796.6
6.057135	45.091193	1802.6
6.056447	45.091399	1809
6.055634	45.091395	1815.2
6.05589	45.091591	1819.8
6.056597	45.091759	1824.6
6.057461	45.091849	1830.6
6.058343	45.091769	1835.8
6.059192	45.091701	1840.4
6.059971	45.091548	1845.6
6.060683	45.091402	1851.2
6.061419	45.09123	1856.8
6.062142	45.091048	1862.2
6.062865	45.090863	1868.2
6.063638	45.090756	1874.6
6.06489	45.090487	1877.8
6.065396	45.090846	1880
6.064462	45.091095	1884.4
6.063715	45.091487	1888.8
6.06291	45.091908	1893.4
6.061977	45.092495	1897
6.061439	45.092842	1902.6
6.062421	45.092705	1908.6
6.063402	45.092626	1914.4
6.064534	45.0927	1919
6.065719	45.092885	1922.4
6.066925	45.09306	1925.8
6.068304	45.093027	1926.8
6.070118	45.092449	1924.8
6.071836	45.092801	1923.8
6.071343	45.09368	1926.4
6.071005	45.094344	1931.8
6.070859	45.094776	1937.4
6.070726	45.09509	1939.6
6.070673	45.095241	1944
6.070637	45.09542	1944
6.070852	45.095256	1944
6.07104	45.095099	1942.8
6.071263	45.094913	1941.8
