Romain
Bardet
TDF2017
Stage12
1
long	lat	elev
-0.247142	43.282795	250
-0.246975	43.282757	250
-0.246807	43.282715	250
-0.246637	43.282673	250
-0.246465	43.282635	250
-0.246293	43.282593	250
-0.246122	43.282551	250
-0.245955	43.282505	250
-0.245792	43.282455	250
-0.245625	43.282413	250
-0.245455	43.282364	251
-0.245285	43.282326	251
-0.245113	43.282284	251
-0.244942	43.282234	251
-0.24477	43.282192	251
-0.2446	43.282146	251
-0.244427	43.282104	251
-0.244253	43.282055	251
-0.244082	43.282005	251
-0.24391	43.281959	251
-0.243743	43.28191	251
-0.243577	43.28186	251
-0.243417	43.281818	251
-0.243255	43.281788	252
-0.243088	43.281738	252
-0.242922	43.281696	252
-0.242757	43.281651	252
-0.24259	43.281601	252
-0.242422	43.281551	252
-0.242255	43.281509	252
-0.242092	43.28146	252
-0.24193	43.281422	252
-0.241768	43.28138	252
-0.241603	43.28133	252
-0.241442	43.281292	252
-0.241282	43.281242	253
-0.241125	43.2812	253
-0.24097	43.281151	253
-0.240818	43.281113	253
-0.240672	43.281063	253
-0.240532	43.281021	253
-0.2404	43.280983	253
-0.240277	43.280941	253
-0.240155	43.280891	253
-0.240045	43.280849	254
-0.239942	43.280811	254
-0.239845	43.280777	254
-0.239747	43.280762	254
-0.239648	43.280754	254
-0.239548	43.280746	255
-0.239455	43.280739	255
-0.239367	43.280704	255
-0.239283	43.280674	255
-0.239202	43.280632	255
-0.23911	43.280582	255
-0.238998	43.280552	255
-0.238877	43.280525	255
-0.238747	43.280502	255
-0.238613	43.280476	255
-0.238475	43.280453	255
-0.238333	43.28043	255
-0.238188	43.280395	255
-0.238033	43.280353	255
-0.237878	43.280315	255
-0.237722	43.280273	255
-0.237562	43.280231	256
-0.237405	43.280193	256
-0.237247	43.280151	256
-0.237087	43.280102	256
-0.236927	43.280052	256
-0.236768	43.280014	256
-0.236612	43.279972	256
-0.236453	43.279922	256
-0.236292	43.279873	256
-0.236123	43.279835	256
-0.235952	43.279785	256
-0.235783	43.279735	256
-0.235615	43.279697	256
-0.235447	43.279648	256
-0.23528	43.279598	256
-0.235112	43.279556	256
-0.234943	43.279507	256
-0.234775	43.279469	256
-0.234607	43.279419	256
-0.234437	43.279377	256
-0.234263	43.279331	256
-0.234092	43.279282	256
-0.233918	43.279232	256
-0.233747	43.279182	256
-0.233575	43.279133	256
-0.233405	43.279087	256
-0.233238	43.279037	256
-0.233075	43.278988	256
-0.232915	43.278946	256
-0.232753	43.278896	256
-0.23259	43.278851	256
-0.232428	43.278809	256
-0.232265	43.278759	256
-0.232098	43.278702	256
-0.231937	43.278664	256
-0.231773	43.278614	256
-0.231608	43.278572	257
-0.231442	43.278522	257
-0.231272	43.278484	257
-0.231102	43.278442	257
-0.23093	43.278393	257
-0.230758	43.278355	257
-0.230587	43.278305	257
-0.230413	43.278263	257
-0.230237	43.278213	257
-0.230062	43.278164	258
-0.229883	43.278118	258
-0.229702	43.278061	258
-0.229518	43.278011	258
-0.229342	43.277962	258
-0.229165	43.277912	258
-0.228988	43.277855	258
-0.228813	43.277798	258
-0.228638	43.277744	258
-0.22846	43.277687	257
-0.228282	43.277637	257
-0.228107	43.27758	257
-0.22793	43.277531	257
-0.227755	43.277481	257
-0.227578	43.277431	258
-0.227402	43.277386	258
-0.227225	43.277344	258
-0.227045	43.277294	258
-0.226862	43.277256	258
-0.22668	43.277206	258
-0.226502	43.277157	258
-0.226323	43.277107	258
-0.226142	43.277065	258
-0.225962	43.277019	258
-0.225782	43.27697	258
-0.2256	43.27692	258
-0.225418	43.276871	258
-0.225237	43.276821	258
-0.225053	43.276768	258
-0.224872	43.276718	259
-0.224692	43.276668	259
-0.224515	43.276611	259
-0.224342	43.276554	259
-0.22417	43.276497	259
-0.223997	43.276447	259
-0.223823	43.276402	259
-0.223655	43.276352	259
-0.223485	43.276302	259
-0.223318	43.276253	259
-0.223155	43.276195	259
-0.222992	43.276157	259
-0.222828	43.276108	259
-0.22267	43.276058	259
-0.222513	43.276016	259
-0.222352	43.275967	259
-0.22219	43.275928	259
-0.222033	43.275887	259
-0.221872	43.275856	259
-0.22171	43.275822	259
-0.221547	43.275791	259
-0.221382	43.275749	259
-0.221218	43.275707	259
-0.221058	43.275658	259
-0.220898	43.275619	259
-0.220738	43.27557	258
-0.220577	43.275528	258
-0.220415	43.27549	258
-0.220253	43.275448	258
-0.220093	43.275398	258
-0.219933	43.275349	259
-0.219777	43.275303	259
-0.21962	43.275253	259
-0.21946	43.275204	259
-0.219297	43.275154	259
-0.219132	43.275104	259
-0.218963	43.275066	260
-0.2188	43.275017	260
-0.218645	43.274975	260
-0.218493	43.274925	260
-0.218342	43.274879	260
-0.21819	43.274845	260
-0.218032	43.274803	260
-0.21787	43.274773	260
-0.217705	43.274738	260
-0.217542	43.274708	260
-0.217385	43.274666	260
-0.217225	43.274624	260
-0.217062	43.274578	260
-0.216898	43.274536	260
-0.21673	43.274486	260
-0.216562	43.274448	260
-0.216393	43.274399	260
-0.216225	43.274357	260
-0.216057	43.274307	260
-0.215888	43.274258	260
-0.21572	43.274212	260
-0.215552	43.274162	260
-0.215383	43.274113	260
-0.215218	43.274063	260
-0.215057	43.274014	260
-0.214892	43.273975	260
-0.214725	43.273926	260
-0.214558	43.273884	260
-0.214393	43.273838	260
-0.214225	43.273788	260
-0.214058	43.273746	260
-0.213888	43.273697	260
-0.213718	43.273647	260
-0.213545	43.273602	260
-0.213372	43.273552	260
-0.213198	43.273502	260
-0.213028	43.273453	260
-0.21286	43.273403	260
-0.212692	43.273357	260
-0.212523	43.273308	260
-0.212355	43.273258	261
-0.212188	43.273216	261
-0.212017	43.27317	261
-0.211842	43.273128	261
-0.21167	43.273079	261
-0.211498	43.273029	261
-0.211325	43.272984	261
-0.211152	43.272934	261
-0.210977	43.272892	261
-0.210802	43.272835	261
-0.21063	43.272785	261
-0.21046	43.272739	261
-0.21029	43.27269	261
-0.210118	43.27264	261
-0.209945	43.272591	261
-0.209772	43.272541	261
-0.209598	43.272495	261
-0.20942	43.272446	261
-0.209242	43.272388	261
-0.20906	43.272346	261
-0.20888	43.272297	261
-0.208702	43.272251	261
-0.208525	43.272194	261
-0.208352	43.272144	261
-0.208177	43.272095	261
-0.208002	43.272037	261
-0.207828	43.271995	261
-0.207653	43.27195	261
-0.207475	43.271893	261
-0.207295	43.271843	261
-0.207115	43.271793	261
-0.206935	43.271744	262
-0.206757	43.271694	262
-0.206578	43.271648	262
-0.206398	43.271591	262
-0.20622	43.271542	262
-0.206043	43.271492	262
-0.20587	43.271442	262
-0.205697	43.271397	262
-0.205518	43.271347	262
-0.20534	43.271305	262
-0.205167	43.271248	262
-0.204995	43.271198	262
-0.204823	43.271141	262
-0.204653	43.271084	262
-0.204482	43.27103	262
-0.204313	43.270973	262
-0.20414	43.270924	262
-0.20397	43.270874	262
-0.2038	43.270832	262
-0.203638	43.270794	262
-0.203487	43.270752	262
-0.203353	43.27071	262
-0.203233	43.270679	262
-0.203123	43.270645	262
-0.203017	43.270615	263
-0.202913	43.27058	263
-0.202813	43.270565	263
-0.202717	43.270542	263
-0.202625	43.270531	263
-0.20253	43.270515	263
-0.202438	43.2705	263
-0.202348	43.270473	263
-0.202257	43.270428	263
-0.202168	43.270393	263
-0.202072	43.270363	263
-0.201965	43.270336	263
-0.201852	43.270321	263
-0.201737	43.270286	263
-0.201625	43.270256	263
-0.201512	43.270214	263
-0.201387	43.270164	263
-0.201248	43.270119	263
-0.201105	43.270069	264
-0.200962	43.270027	264
-0.200815	43.269978	264
-0.20067	43.269932	264
-0.200525	43.26989	264
-0.200378	43.269855	264
-0.20023	43.26981	264
-0.200078	43.269768	264
-0.199925	43.269726	264
-0.199768	43.269688	264
-0.199608	43.269646	264
-0.199445	43.269604	264
-0.199283	43.269573	265
-0.19912	43.269539	265
-0.19896	43.269508	265
-0.198798	43.269466	265
-0.198635	43.269424	265
-0.198473	43.269386	265
-0.19831	43.269344	265
-0.198147	43.269302	266
-0.197983	43.269253	266
-0.197818	43.269207	266
-0.197655	43.269157	266
-0.197493	43.2691	266
-0.197332	43.269051	266
-0.197167	43.268993	266
-0.196998	43.268936	266
-0.196823	43.268879	266
-0.196647	43.268822	266
-0.19647	43.268764	266
-0.196292	43.2687	267
-0.196113	43.268642	267
-0.195937	43.268597	267
-0.195763	43.268539	267
-0.195592	43.268482	267
-0.195422	43.268425	268
-0.195247	43.268375	268
-0.19507	43.268318	268
-0.194895	43.268261	268
-0.194717	43.268204	268
-0.194538	43.268154	268
-0.194358	43.268101	268
-0.19418	43.268043	268
-0.194	43.267986	268
-0.193813	43.267929	268
-0.193625	43.267864	268
-0.193437	43.267807	268
-0.193248	43.267742	268
-0.193067	43.267685	268
-0.192887	43.26762	268
-0.192708	43.267555	268
-0.192532	43.267498	268
-0.19236	43.267441	268
-0.192187	43.267384	268
-0.192017	43.267319	268
-0.191843	43.267261	268
-0.19167	43.267197	268
-0.1915	43.267139	268
-0.191327	43.267082	269
-0.191148	43.267025	269
-0.190973	43.266968	269
-0.1908	43.266903	269
-0.190627	43.266846	269
-0.190455	43.266788	269
-0.190282	43.266739	269
-0.190108	43.266682	270
-0.189937	43.266624	270
-0.189768	43.266579	270
-0.189607	43.266529	270
-0.189448	43.266472	270
-0.18929	43.266422	270
-0.189133	43.26638	270
-0.188977	43.266323	270
-0.188827	43.266277	270
-0.188685	43.266235	270
-0.188552	43.266193	270
-0.188423	43.266155	271
-0.188302	43.266121	271
-0.188178	43.26609	271
-0.188062	43.266056	271
-0.18796	43.266048	271
-0.187867	43.266041	271
-0.187782	43.266025	271
-0.187702	43.265999	271
-0.187623	43.265957	271
-0.187535	43.265919	271
-0.187435	43.265877	271
-0.187328	43.265835	271
-0.187208	43.265797	271
-0.187075	43.265747	271
-0.186937	43.265697	271
-0.186793	43.265659	271
-0.186648	43.265617	271
-0.186502	43.265568	271
-0.186353	43.265518	271
-0.1862	43.265469	271
-0.186043	43.265423	271
-0.185887	43.265366	271
-0.185735	43.265308	271
-0.185582	43.265259	272
-0.185428	43.265209	272
-0.185275	43.26516	272
-0.18512	43.265114	272
-0.184967	43.265064	272
-0.184807	43.265022	272
-0.184648	43.264973	273
-0.18449	43.264927	273
-0.184332	43.264877	273
-0.184172	43.264828	273
-0.18401	43.264778	273
-0.18385	43.264729	273
-0.18369	43.264683	273
-0.183533	43.264633	273
-0.183375	43.264584	273
-0.18322	43.264534	273
-0.183073	43.264477	274
-0.182932	43.264419	274
-0.182797	43.264355	274
-0.182668	43.26429	274
-0.182538	43.264248	274
-0.182402	43.264217	274
-0.18226	43.264183	274
-0.182118	43.264152	274
-0.18197	43.264126	274
-0.18182	43.264088	274
-0.181667	43.264053	274
-0.181508	43.264015	274
-0.18135	43.263966	274
-0.181192	43.263916	274
-0.181037	43.263874	274
-0.180882	43.263836	274
-0.180723	43.263786	274
-0.180563	43.263737	274
-0.1804	43.263687	275
-0.180238	43.263649	275
-0.180075	43.263607	275
-0.179917	43.263573	275
-0.179758	43.263542	275
-0.179602	43.2635	275
-0.179445	43.263462	275
-0.17929	43.26342	275
-0.179132	43.263378	275
-0.178975	43.26334	275
-0.178818	43.263306	275
-0.178663	43.263271	275
-0.178505	43.263233	275
-0.17835	43.263199	276
-0.178195	43.263168	276
-0.178038	43.263142	276
-0.177887	43.263111	276
-0.177737	43.263077	276
-0.177592	43.263039	277
-0.177447	43.263004	277
-0.177302	43.262962	277
-0.17716	43.262932	277
-0.177018	43.26289	278
-0.176873	43.262859	278
-0.176737	43.262825	278
-0.176597	43.262794	278
-0.17646	43.26276	279
-0.176327	43.262718	279
-0.176192	43.262688	279
-0.176058	43.262646	280
-0.175925	43.262607	280
-0.175793	43.262573	280
-0.175663	43.262539	280
-0.17554	43.262508	281
-0.175418	43.262485	281
-0.175295	43.262451	281
-0.175177	43.262417	281
-0.17506	43.262386	281
-0.174948	43.262352	281
-0.174835	43.262314	282
-0.174722	43.262272	282
-0.174608	43.26223	282
-0.17449	43.262199	283
-0.174375	43.26215	283
-0.174265	43.262108	283
-0.174162	43.26207	283
-0.174062	43.262028	284
-0.173965	43.261978	284
-0.173867	43.261929	284
-0.17377	43.261875	284
-0.173672	43.261818	285
-0.173575	43.261753	285
-0.173493	43.261696	285
-0.173405	43.261639	286
-0.173322	43.261589	286
-0.173238	43.261532	286
-0.173155	43.261467	286
-0.173068	43.261394	287
-0.172987	43.26133	287
-0.17291	43.261265	287
-0.172832	43.261196	287
-0.172757	43.261131	287
-0.172677	43.261074	287
-0.172598	43.261021	287
-0.172522	43.260952	287
-0.172443	43.260887	288
-0.172365	43.260822	288
-0.172275	43.260757	288
-0.172185	43.260693	289
-0.172097	43.260628	289
-0.172013	43.260571	289
-0.171928	43.260506	289
-0.171842	43.260448	290
-0.171753	43.260391	290
-0.171662	43.260326	290
-0.171578	43.260269	291
-0.171495	43.260212	291
-0.17141	43.260155	291
-0.171327	43.260097	291
-0.171242	43.260044	291
-0.17114	43.259994	292
-0.171047	43.259945	292
-0.170953	43.259903	292
-0.170863	43.259865	293
-0.170762	43.259815	293
-0.170657	43.259781	293
-0.17055	43.259743	293
-0.170442	43.259716	293
-0.170337	43.259693	293
-0.170232	43.259666	293
-0.170117	43.259651	294
-0.169992	43.259621	294
-0.169878	43.259602	294
-0.16976	43.259594	295
-0.169648	43.259586	295
-0.169533	43.259586	295
-0.169422	43.259586	295
-0.16931	43.259586	294
-0.169217	43.259621	293
-0.1691	43.259651	293
-0.16899	43.259666	293
-0.168878	43.259685	294
-0.168767	43.259708	294
-0.168655	43.259724	294
-0.168543	43.259758	294
-0.168427	43.259788	294
-0.168317	43.259815	295
-0.168217	43.259846	296
-0.168107	43.25988	298
-0.167988	43.259903	298
-0.167873	43.25993	299
-0.167757	43.259953	299
-0.16764	43.259975	299
-0.167523	43.259994	299
-0.167408	43.260002	299
-0.167292	43.26001	299
-0.167175	43.260017	299
-0.16706	43.260017	300
-0.166933	43.260002	300
-0.16682	43.259975	300
-0.16671	43.25996	300
-0.166602	43.259937	300
-0.166497	43.259922	300
-0.166393	43.259888	300
-0.166292	43.259865	301
-0.166193	43.25983	301
-0.166095	43.2598	301
-0.166	43.259766	301
-0.165903	43.259724	301
-0.165803	43.259685	301
-0.165702	43.259651	302
-0.1656	43.259621	302
-0.165503	43.259579	302
-0.165402	43.259563	302
-0.165298	43.259529	303
-0.165192	43.259506	303
-0.165083	43.259472	303
-0.164972	43.259441	303
-0.164865	43.259407	303
-0.164758	43.259384	304
-0.16465	43.259365	304
-0.164543	43.259342	304
-0.164435	43.259327	304
-0.164328	43.259312	304
-0.164222	43.259293	304
-0.164107	43.259277	304
-0.163992	43.259262	305
-0.163878	43.259254	305
-0.163767	43.259243	305
-0.16365	43.25922	305
-0.163533	43.259197	305
-0.163413	43.259178	305
-0.163298	43.259155	305
-0.163192	43.259148	305
-0.163085	43.25914	305
-0.16298	43.259132	305
-0.162867	43.259113	305
-0.16276	43.259098	305
-0.16265	43.25909	306
-0.162537	43.259075	306
-0.162423	43.259075	306
-0.162313	43.259075	306
-0.162203	43.259083	306
-0.162092	43.259098	306
-0.161983	43.259106	307
-0.161877	43.259121	307
-0.161777	43.259148	307
-0.161675	43.25917	307
-0.161577	43.259197	307
-0.161483	43.259228	307
-0.16139	43.25927	307
-0.161295	43.259312	307
-0.161195	43.259342	307
-0.1611	43.259384	307
-0.161003	43.259422	308
-0.160903	43.259472	308
-0.160807	43.259521	308
-0.160708	43.259571	308
-0.160612	43.259609	308
-0.160512	43.259659	308
-0.160408	43.259708	308
-0.160307	43.259766	308
-0.1602	43.259815	308
-0.16009	43.259865	308
-0.159975	43.259903	309
-0.159857	43.259945	309
-0.15973	43.259975	309
-0.159597	43.259994	309
-0.159458	43.259994	309
-0.159323	43.259975	309
-0.159192	43.259953	309
-0.159062	43.25993	309
-0.158932	43.259903	309
-0.1588	43.25988	309
-0.158668	43.259846	309
-0.158535	43.259815	309
-0.1584	43.259781	309
-0.158263	43.259743	309
-0.158123	43.259708	309
-0.157977	43.259678	309
-0.15783	43.259643	309
-0.157677	43.259602	309
-0.157518	43.259563	309
-0.157357	43.259514	309
-0.157188	43.259464	309
-0.157015	43.259434	309
-0.156838	43.259392	309
-0.156662	43.25935	309
-0.156485	43.259312	309
-0.156303	43.259262	308
-0.156118	43.25922	308
-0.155932	43.25917	308
-0.155742	43.259132	308
-0.155548	43.259083	308
-0.15535	43.259033	308
-0.15515	43.258984	308
-0.154948	43.258934	308
-0.154742	43.258888	308
-0.154533	43.258846	307
-0.154322	43.258804	307
-0.154108	43.258766	307
-0.153902	43.258732	307
-0.153698	43.25869	306
-0.153502	43.258652	306
-0.153307	43.258602	306
-0.153117	43.25856	306
-0.152932	43.258522	306
-0.152753	43.25848	306
-0.152578	43.258438	306
-0.152403	43.2584	306
-0.152232	43.258358	306
-0.152065	43.258316	306
-0.151903	43.258278	305
-0.15174	43.258236	305
-0.151578	43.258194	305
-0.15142	43.258144	305
-0.15126	43.258106	305
-0.1511	43.258064	305
-0.150937	43.258034	305
-0.150775	43.257999	305
-0.150612	43.257957	305
-0.15045	43.257919	305
-0.150287	43.257877	305
-0.150123	43.257835	305
-0.149955	43.257797	305
-0.149785	43.257755	305
-0.14961	43.257725	305
-0.149435	43.257683	305
-0.14926	43.257641	305
-0.149083	43.257603	305
-0.148905	43.257553	305
-0.148727	43.257511	305
-0.148548	43.257469	305
-0.148372	43.257431	305
-0.148195	43.257381	305
-0.148017	43.257339	305
-0.147832	43.25729	305
-0.147642	43.257244	305
-0.147447	43.257202	305
-0.147248	43.257145	305
-0.147045	43.257095	305
-0.146842	43.257038	305
-0.146635	43.257	305
-0.146425	43.256943	305
-0.146213	43.256893	305
-0.146003	43.256844	304
-0.145793	43.256794	304
-0.14558	43.256737	304
-0.145367	43.256691	304
-0.145155	43.256641	304
-0.144947	43.256592	304
-0.14474	43.256542	304
-0.144528	43.256493	304
-0.144315	43.256447	304
-0.144105	43.25639	304
-0.143895	43.25634	304
-0.143688	43.25629	304
-0.143483	43.256233	304
-0.14328	43.256184	304
-0.143082	43.256138	304
-0.142885	43.256096	304
-0.142687	43.256046	304
-0.142488	43.255997	304
-0.142293	43.255947	304
-0.1421	43.255894	304
-0.141912	43.255844	304
-0.141727	43.255802	304
-0.141545	43.25576	304
-0.141362	43.255714	304
-0.141183	43.255672	304
-0.141003	43.255623	304
-0.140825	43.255566	304
-0.14065	43.255508	304
-0.140472	43.255459	304
-0.140288	43.255421	304
-0.140095	43.255379	304
-0.139898	43.255348	304
-0.139703	43.255306	304
-0.139503	43.255257	304
-0.139302	43.255215	304
-0.139097	43.255169	304
-0.138895	43.255127	304
-0.13869	43.255077	304
-0.138485	43.255028	304
-0.138285	43.25497	304
-0.138088	43.254925	304
-0.137898	43.254883	304
-0.137712	43.254833	304
-0.137528	43.254784	304
-0.13735	43.254738	304
-0.137172	43.254696	304
-0.136998	43.254654	304
-0.13683	43.254616	304
-0.136662	43.254574	304
-0.136495	43.254532	305
-0.136328	43.254494	305
-0.136162	43.254452	305
-0.135992	43.254402	305
-0.135825	43.254372	305
-0.135662	43.25433	305
-0.135497	43.254288	305
-0.135333	43.25423	305
-0.135168	43.254185	305
-0.135002	43.254127	305
-0.134837	43.254063	305
-0.134672	43.253986	305
-0.134508	43.253914	305
-0.13435	43.253849	305
-0.134192	43.253776	305
-0.134033	43.253704	305
-0.133875	43.253628	305
-0.13372	43.253555	305
-0.133567	43.25349	305
-0.133418	43.253426	305
-0.133267	43.253361	305
-0.133117	43.253303	306
-0.13297	43.253246	306
-0.132823	43.253189	306
-0.132673	43.253139	306
-0.132523	43.253094	307
-0.132377	43.253052	307
-0.13223	43.25301	307
-0.13208	43.252979	307
-0.13193	43.252945	308
-0.131777	43.252922	308
-0.13162	43.252895	308
-0.131457	43.252865	309
-0.131295	43.252842	309
-0.131128	43.252808	309
-0.130962	43.252785	310
-0.130793	43.252758	310
-0.130628	43.252743	310
-0.130458	43.25272	310
-0.130287	43.252693	310
-0.130112	43.252663	311
-0.129937	43.252628	311
-0.129763	43.252605	311
-0.12959	43.252571	310
-0.129417	43.252548	309
-0.12924	43.252521	308
-0.129058	43.252499	307
-0.128872	43.252464	307
-0.128685	43.252434	307
-0.128492	43.252407	306
-0.128295	43.252377	306
-0.128093	43.252342	306
-0.127893	43.252312	306
-0.127683	43.25227	306
-0.127468	43.252239	307
-0.127252	43.252197	308
-0.127033	43.252155	309
-0.126817	43.252125	309
-0.1266	43.252083	309
-0.126385	43.252052	309
-0.126173	43.25201	308
-0.125963	43.251968	308
-0.125752	43.251919	308
-0.125545	43.251873	308
-0.125348	43.251816	307
-0.125153	43.251766	307
-0.124957	43.251724	307
-0.124762	43.251675	307
-0.124567	43.251629	307
-0.124375	43.251587	306
-0.124187	43.251537	306
-0.123997	43.251488	306
-0.123805	43.25145	306
-0.123613	43.2514	306
-0.123423	43.251358	306
-0.12323	43.251308	306
-0.123035	43.25127	306
-0.122842	43.251221	306
-0.122648	43.251171	306
-0.122457	43.251133	306
-0.122267	43.251083	306
-0.122077	43.251034	306
-0.121888	43.250992	306
-0.121697	43.250942	306
-0.12151	43.250904	306
-0.121322	43.250854	306
-0.121135	43.250812	306
-0.12095	43.250774	306
-0.120768	43.250732	306
-0.12059	43.25069	305
-0.12041	43.250652	305
-0.120232	43.25061	305
-0.12005	43.250561	305
-0.119872	43.250523	305
-0.119688	43.250481	305
-0.1195	43.250431	305
